date,lake_id,lake_area_km2,temperature,precipitation,area_lag_1,area_lag_2,area_lag_3,area_change,growth_rate,growth_acceleration,area_rolling_mean_3,area_rolling_std_3,temp_lag_1,precip_lag_1,precip_rolling_3,month
2026-02-09,L4,0.7743263184007833,-6.954494877315946,3.2690170305258404,1.2914251741676297,2.027994209255118,2.5674041262273097,-0.5170988557668464,-0.4004094593402482,-0.03720870081439909,1.3645819006078437,0.6300275590062497,-6.431110504852192,7.806367469070722,4.087858985331966,2
2026-02-16,L4,0.4766976419545791,-6.825572263349516,4.937898840858059,0.7743263184007833,1.2914251741676297,2.027994209255118,-0.29762867644620417,-0.384371122837329,0.016038336502919193,0.8474830448409975,0.41226104339856734,-6.954494877315946,3.2690170305258404,5.3377611134848735,2
2026-02-23,L4,0.2347661300284591,-5.065397628593733,6.549787925563945,0.4766976419545791,0.7743263184007833,1.2914251741676297,-0.24193151192611997,-0.5075156464675187,-0.12314452363018968,0.4952633634612738,0.27025879029254435,-6.825572263349516,4.937898840858059,4.918901265649281,2
2026-03-02,L4,0.0810679343032837,-4.619747395068528,13.003693144925768,0.2347661300284591,0.4766976419545791,0.7743263184007833,-0.1536981957251754,-0.6546864136941032,-0.1471707672265845,0.26417723542877397,0.19944792862978117,-5.065397628593733,6.549787925563945,8.16379330378259,3
2026-03-09,L4,0.0374246812871297,0.986029144586358,11.314758452728274,0.0810679343032837,0.2347661300284591,0.4766976419545791,-0.043643253016153995,-0.5383540778636344,0.11633233583046876,0.11775291520629083,0.10365931080090494,-4.619747395068528,13.003693144925768,10.289413174405995,3
2026-03-16,L4,0.0156030547790527,-1.7996686942145337,11.847166986433368,0.0374246812871297,0.0810679343032837,0.2347661300284591,-0.021821626508077,-0.5830811581441958,-0.04472708028056138,0.044698556789822035,0.03333308508671764,0.986029144586358,11.314758452728274,12.055206194695804,3
2026-03-23,L4,0.0156030547790527,-4.815394123870192,32.37743534348314,0.0156030547790527,0.0374246812871297,0.0810679343032837,0.0,0.0,0.5830811581441958,0.022876930281745034,0.012598721938447351,-1.7996686942145337,11.847166986433368,18.513120260881596,3
2026-03-30,L4,0.0156030547790527,-3.2168121306498034,21.891032323129348,0.0156030547790527,0.0156030547790527,0.0374246812871297,0.0,0.0,0.0,0.0156030547790527,0.0,-4.815394123870192,32.37743534348314,22.03854488434862,3
2026-04-06,L4,0.0156030547790527,-0.918135315748638,7.376681227758645,0.0156030547790527,0.0156030547790527,0.0156030547790527,0.0,0.0,0.0,0.0156030547790527,0.0,-3.2168121306498034,21.891032323129348,20.548382964790378,4
2026-04-13,L4,0.0156030547790527,-0.918135315748638,7.376681227758645,0.0156030547790527,0.0156030547790527,0.0156030547790527,0.0,0.0,0.0,0.0156030547790527,0.0,-0.918135315748638,7.376681227758645,12.21479825954888,4
